min,gp,dist_miles,usg_pct,ts_pct,age,player_height_inches,player_weight,injured_last_season,injury_report_count_last_season,b2b_games,age_x_minutes,weight_x_minutes,b2b_x_minutes,age_x_weight,target_next_season
14.5,3,1.1,0.232,0.506,28.0,76.0,210.0,1.0,1.0,20,406.0,3045.0,290.0,5880.0,2
20.5,36,1.5,0.192,0.567,29.0,76.0,210.0,1.0,2.0,15,594.5,4305.0,307.5,6090.0,0
31.3,56,2.3,0.147,0.545,25.0,73.0,185.0,0.0,0.0,20,782.5,5790.5,626.0,4625.0,2
30.8,56,2.3,0.161,0.509,26.0,73.0,210.0,1.0,2.0,20,800.8000000000001,6468.0,616.0,5460.0,3
28.7,71,2.2,0.153,0.553,27.0,73.0,185.0,1.0,2.0,20,774.9,5309.5,574.0,4995.0,5
30.7,67,2.3,0.14,0.546,28.0,73.0,185.0,1.0,3.0,16,859.6,5679.5,491.2,5180.0,2
24.2,72,1.6,0.193,0.511,27.0,76.0,205.0,0.0,0.0,20,653.4,4961.0,484.0,5535.0,2
15.0,48,1.0,0.228,0.514,28.0,76.0,205.0,0.0,0.0,18,420.0,3075.0,270.0,5740.0,0
18.2,61,1.3,0.235,0.511,29.0,76.0,205.0,1.0,2.0,20,527.8,3731.0,364.0,5945.0,0
18.3,41,1.3,0.17,0.505,26.0,79.0,209.0,0.0,0.0,21,475.8,3824.7000000000003,384.3,5434.0,2
19.2,67,1.3,0.161,0.537,27.0,79.0,209.0,1.0,1.0,19,518.4,4012.7999999999997,364.8,5643.0,0
16.5,71,1.2,0.172,0.506,25.0,78.0,213.0,0.0,0.0,18,412.5,3514.5,297.0,5325.0,0
24.3,68,1.9,0.162,0.58,27.0,78.0,215.0,0.0,0.0,19,656.1,5224.5,461.7,5805.0,0
28.5,81,2.2,0.17,0.596,28.0,78.0,215.0,0.0,0.0,21,798.0,6127.5,598.5,6020.0,0
26.1,79,2.0,0.143,0.492,29.0,78.0,215.0,0.0,0.0,17,756.9000000000001,5611.5,443.70000000000005,6235.0,2
26.6,68,2.0,0.135,0.537,30.0,78.0,215.0,0.0,0.0,15,798.0,5719.0,399.0,6450.0,4
3.5,28,0.3,0.213,0.469,27.0,74.0,195.0,0.0,0.0,21,94.5,682.5,73.5,5265.0,0
18.9,81,1.5,0.219,0.588,25.0,72.0,185.0,0.0,0.0,19,472.49999999999994,3496.4999999999995,359.09999999999997,4625.0,0
15.7,51,1.3,0.208,0.496,26.0,72.0,185.0,0.0,0.0,21,408.2,2904.5,329.7,4810.0,0
20.5,81,1.6,0.189,0.541,27.0,72.0,185.0,0.0,0.0,17,553.5,3792.5,348.5,4995.0,1
21.9,80,1.7,0.184,0.578,28.0,72.0,185.0,0.0,0.0,15,613.1999999999999,4051.4999999999995,328.5,5180.0,0
8.5,75,0.6,0.138,0.431,28.0,78.0,195.0,0.0,0.0,20,238.0,1657.5,170.0,5460.0,1
14.1,52,1.0,0.136,0.534,29.0,78.0,195.0,0.0,0.0,19,408.9,2749.5,267.9,5655.0,0
24.4,80,1.8,0.14,0.52,30.0,78.0,195.0,1.0,1.0,20,732.0,4758.0,488.0,5850.0,1
26.6,65,1.9,0.139,0.545,31.0,78.0,195.0,0.0,0.0,19,824.6,5187.0,505.40000000000003,6045.0,3
33.9,82,2.5,0.193,0.588,27.0,77.0,220.0,0.0,0.0,19,915.3,7458.0,644.1,5940.0,1
33.7,60,2.4,0.193,0.586,28.0,77.0,220.0,0.0,0.0,19,943.6000000000001,7414.000000000001,640.3000000000001,6160.0,1
33.9,78,2.4,0.171,0.532,29.0,77.0,220.0,1.0,1.0,17,983.0999999999999,7458.0,576.3,6380.0,3
34.2,73,2.3,0.193,0.533,30.0,77.0,220.0,1.0,1.0,15,1026.0,7524.000000000001,513.0,6600.0,1
15.7,65,1.2,0.132,0.491,27.0,78.0,225.0,0.0,0.0,20,423.9,3532.5,314.0,6075.0,1
12.2,54,0.9,0.164,0.548,28.0,78.0,225.0,0.0,0.0,19,341.59999999999997,2745.0,231.79999999999998,6300.0,1
22.4,73,1.7,0.091,0.572,29.0,78.0,225.0,1.0,1.0,17,649.5999999999999,5040.0,380.79999999999995,6525.0,0
5.6,3,0.4,0.289,0.611,27.0,78.0,205.0,0.0,0.0,15,151.2,1148.0,84.0,5535.0,0
5.3,20,0.4,0.176,0.454,28.0,78.0,205.0,0.0,0.0,21,148.4,1086.5,111.3,5740.0,0
36.3,82,2.5,0.267,0.524,23.0,76.0,195.0,0.0,0.0,20,834.9,7078.499999999999,726.0,4485.0,0
35.9,79,2.4,0.253,0.523,24.0,76.0,195.0,0.0,0.0,19,861.5999999999999,7000.5,682.1,4680.0,1
36.2,77,2.4,0.28,0.51,25.0,76.0,195.0,0.0,0.0,20,905.0000000000001,7059.000000000001,724.0,4875.0,0
36.4,78,2.3,0.299,0.541,26.0,76.0,210.0,1.0,1.0,16,946.4,7644.0,582.4,5460.0,2
30.3,81,2.1,0.229,0.498,25.0,79.0,220.0,0.0,0.0,20,757.5,6666.0,606.0,5500.0,0
27.6,82,1.9,0.193,0.482,26.0,79.0,220.0,1.0,1.0,18,717.6,6072.0,496.8,5720.0,1
28.0,81,1.9,0.184,0.513,27.0,79.0,220.0,0.0,0.0,19,756.0,6160.0,532.0,5940.0,4
25.5,65,1.8,0.182,0.491,28.0,79.0,220.0,1.0,1.0,15,714.0,5610.0,382.5,6160.0,1
30.2,73,2.1,0.206,0.556,22.0,82.0,268.0,0.0,0.0,21,664.4,8093.599999999999,634.1999999999999,5896.0,3
30.8,74,2.1,0.237,0.558,23.0,82.0,262.0,0.0,0.0,19,708.4,8069.6,585.2,6026.0,4
32.0,62,2.2,0.234,0.551,24.0,82.0,265.0,1.0,3.0,18,768.0,8480.0,576.0,6360.0,5
23.7,50,1.6,0.204,0.512,25.0,82.0,265.0,1.0,4.0,17,592.5,6280.5,402.9,6625.0,5
28.4,79,2.0,0.149,0.522,26.0,79.0,215.0,0.0,0.0,19,738.4,6106.0,539.6,5590.0,2
29.5,76,2.0,0.161,0.509,27.0,79.0,215.0,0.0,0.0,16,796.5,6342.5,472.0,5805.0,1
20.8,80,1.5,0.153,0.513,28.0,79.0,215.0,1.0,2.0,20,582.4,4472.0,416.0,6020.0,0
11.9,68,0.8,0.122,0.448,29.0,79.0,215.0,1.0,1.0,18,345.1,2558.5,214.20000000000002,6235.0,1
32.4,71,2.1,0.323,0.555,23.0,83.0,270.0,0.0,0.0,19,745.1999999999999,8748.0,615.6,6210.0,2
34.1,59,2.1,0.334,0.545,24.0,83.0,270.0,0.0,0.0,18,818.4000000000001,9207.0,613.8000000000001,6480.0,3
34.6,65,2.1,0.351,0.538,25.0,83.0,270.0,1.0,2.0,19,865.0,9342.0,657.4,6750.0,3
34.2,72,2.0,0.359,0.562,26.0,83.0,270.0,1.0,3.0,17,889.2,9234.0,581.4000000000001,7020.0,3
19.1,42,1.3,0.116,0.44,27.0,82.0,245.0,0.0,0.0,21,515.7,4679.5,401.1,6615.0,0
3.9,33,0.3,0.122,0.519,28.0,82.0,245.0,1.0,1.0,20,109.2,955.5,78.0,6860.0,0
32.8,82,2.2,0.211,0.531,24.0,83.0,250.0,0.0,0.0,20,787.1999999999999,8200.0,656.0,6000.0,0
31.0,69,2.1,0.234,0.549,25.0,83.0,250.0,0.0,0.0,22,775.0,7750.0,682.0,6250.0,1
29.3,79,1.9,0.231,0.562,26.0,83.0,265.0,0.0,0.0,20,761.8000000000001,7764.5,586.0,6890.0,0
22.5,81,1.5,0.238,0.572,27.0,83.0,265.0,1.0,1.0,18,607.5,5962.5,405.0,7155.0,0
25.6,80,1.9,0.14,0.516,23.0,81.0,215.0,0.0,0.0,19,588.8000000000001,5504.0,486.40000000000003,4945.0,0
18.5,74,1.4,0.146,0.504,24.0,81.0,215.0,0.0,0.0,17,444.0,3977.5,314.5,5160.0,0
28.5,82,2.1,0.166,0.533,25.0,81.0,215.0,0.0,0.0,19,712.5,6127.5,541.5,5375.0,2
29.1,61,2.0,0.155,0.506,26.0,81.0,220.0,0.0,0.0,15,756.6,6402.0,436.5,5720.0,0
36.4,77,2.6,0.227,0.52,24.0,80.0,220.0,0.0,0.0,21,873.5999999999999,8008.0,764.4,5280.0,2
34.4,76,2.4,0.257,0.567,25.0,80.0,225.0,0.0,0.0,19,860.0,7740.0,653.6,5625.0,1
36.2,80,2.6,0.25,0.559,26.0,80.0,226.0,1.0,2.0,18,941.2,8181.200000000001,651.6,5876.0,5
34.5,73,2.4,0.269,0.595,27.0,80.0,226.0,1.0,1.0,17,931.5,7797.0,586.5,6102.0,2
36.2,80,2.6,0.278,0.555,24.0,81.0,220.0,0.0,0.0,20,868.8000000000001,7964.000000000001,724.0,5280.0,0
15.2,6,1.0,0.319,0.492,25.0,81.0,220.0,0.0,0.0,18,380.0,3344.0,273.59999999999997,5500.0,1
34.8,81,2.5,0.296,0.557,26.0,81.0,220.0,0.0,0.0,17,904.8,7655.999999999999,591.5999999999999,5720.0,1
35.9,75,2.5,0.287,0.587,27.0,81.0,220.0,1.0,1.0,17,969.3,7898.0,610.3,5940.0,2
7.2,46,0.5,0.124,0.62,25.0,83.0,245.0,0.0,0.0,18,180.0,1764.0,129.6,6125.0,1
16.0,61,1.1,0.178,0.513,26.0,83.0,250.0,0.0,0.0,21,416.0,4000.0,336.0,6500.0,0
13.3,60,0.9,0.185,0.626,27.0,83.0,250.0,1.0,1.0,20,359.1,3325.0,266.0,6750.0,0
8.6,62,0.6,0.091,0.549,28.0,83.0,250.0,0.0,0.0,15,240.79999999999998,2150.0,129.0,7000.0,1
21.1,43,1.6,0.223,0.511,23.0,78.0,220.0,0.0,0.0,19,485.3,4642.0,400.90000000000003,5060.0,1
15.2,63,1.1,0.171,0.542,25.0,82.0,225.0,0.0,0.0,18,380.0,3420.0,273.59999999999997,5625.0,0
23.3,79,1.7,0.144,0.594,26.0,82.0,240.0,0.0,0.0,16,605.8000000000001,5592.0,372.8,6240.0,0
20.8,81,1.4,0.125,0.616,27.0,82.0,240.0,0.0,0.0,19,561.6,4992.0,395.2,6480.0,6
17.2,46,1.2,0.118,0.563,28.0,82.0,245.0,0.0,0.0,15,481.59999999999997,4214.0,258.0,6860.0,0
23.6,65,1.6,0.17,0.533,25.0,81.0,235.0,0.0,0.0,18,590.0,5546.0,424.8,5875.0,0
26.6,81,1.8,0.127,0.568,26.0,81.0,235.0,0.0,0.0,19,691.6,6251.0,505.40000000000003,6110.0,1
25.6,79,1.7,0.127,0.534,27.0,81.0,235.0,0.0,0.0,17,691.2,6016.0,435.20000000000005,6345.0,3
24.6,65,1.7,0.123,0.542,28.0,81.0,235.0,1.0,1.0,17,688.8000000000001,5781.0,418.20000000000005,6580.0,0
25.4,23,1.7,0.163,0.478,25.0,83.0,235.0,0.0,0.0,21,635.0,5969.0,533.4,5875.0,3
21.7,27,1.5,0.166,0.507,26.0,83.0,230.0,1.0,2.0,21,564.1999999999999,4991.0,455.7,5980.0,0
17.5,27,1.3,0.173,0.525,25.0,81.0,225.0,0.0,0.0,19,437.5,3937.5,332.5,5625.0,1
13.2,63,1.0,0.122,0.639,26.0,81.0,225.0,0.0,0.0,20,343.2,2970.0,264.0,5850.0,3
18.0,47,1.3,0.168,0.526,27.0,81.0,225.0,1.0,1.0,17,486.0,4050.0,306.0,6075.0,4
15.7,68,1.2,0.13,0.563,28.0,81.0,225.0,1.0,3.0,15,439.59999999999997,3532.5,235.5,6300.0,1
10.9,53,0.8,0.21,0.533,24.0,82.0,278.0,0.0,0.0,20,261.6,3030.2000000000003,218.0,6672.0,2
15.6,79,1.1,0.216,0.535,25.0,82.0,278.0,0.0,0.0,19,390.0,4336.8,296.4,6950.0,3
11.0,48,0.8,0.219,0.435,26.0,82.0,278.0,1.0,2.0,17,286.0,3058.0,187.0,7228.0,3
32.9,43,2.2,0.244,0.578,24.0,73.0,195.0,0.0,0.0,18,789.5999999999999,6415.5,592.1999999999999,4680.0,0
34.6,81,2.4,0.233,0.555,25.0,73.0,195.0,1.0,2.0,18,865.0,6747.0,622.8000000000001,4875.0,2
34.2,31,2.4,0.27,0.557,26.0,73.0,190.0,0.0,0.0,14,889.2,6498.000000000001,478.80000000000007,4940.0,1
33.0,66,2.3,0.275,0.563,27.0,73.0,205.0,1.0,2.0,14,891.0,6765.0,462.0,5535.0,0
30.9,60,2.3,0.231,0.51,23.0,74.0,180.0,0.0,0.0,20,710.6999999999999,5562.0,618.0,4140.0,0
31.5,77,2.3,0.207,0.507,24.0,74.0,180.0,1.0,1.0,18,756.0,5670.0,567.0,4320.0,1
33.4,76,2.4,0.197,0.538,25.0,74.0,180.0,0.0,0.0,19,835.0,6012.0,634.6,4500.0,4
33.4,55,2.4,0.215,0.548,26.0,74.0,180.0,1.0,1.0,17,868.4,6012.0,567.8,4680.0,3
28.9,80,2.1,0.156,0.53,25.0,78.0,210.0,0.0,0.0,20,722.5,6069.0,578.0,5250.0,1
17.3,67,1.3,0.163,0.519,25.0,77.0,180.0,0.0,0.0,20,432.5,3114.0,346.0,4500.0,0
9.1,13,0.7,0.162,0.477,26.0,79.0,220.0,0.0,0.0,21,236.6,4758.0,191.1,5735.0,0
21.6,72,1.6,0.142,0.563,26.0,80.0,235.0,0.0,0.0,20,561.6,5076.0,432.0,6110.0,1
19.8,79,1.4,0.177,0.536,27.0,80.0,230.0,0.0,0.0,19,534.6,4554.0,376.2,6210.0,1
20.7,79,1.5,0.141,0.533,28.0,80.0,228.0,1.0,1.0,18,579.6,4719.599999999999,372.59999999999997,6384.0,4
24.7,71,1.8,0.185,0.554,29.0,80.0,228.0,1.0,1.0,14,716.3,5631.599999999999,345.8,6612.0,5
18.0,15,1.3,0.178,0.52,26.0,78.0,225.0,0.0,0.0,18,468.0,4050.0,324.0,5850.0,1
23.9,75,1.7,0.135,0.55,27.0,79.0,220.0,0.0,0.0,20,645.3,5258.0,478.0,5940.0,0
23.0,81,1.5,0.232,0.516,25.0,76.0,195.0,0.0,0.0,15,575.0,4485.0,345.0,4875.0,0
23.3,19,1.5,0.254,0.582,28.0,77.0,195.0,0.0,0.0,17,652.4,4543.5,396.1,5460.0,0
22.5,79,1.6,0.211,0.537,27.0,78.0,211.0,0.0,0.0,18,607.5,4747.5,405.0,5697.0,0
24.3,82,1.7,0.196,0.514,28.0,78.0,200.0,0.0,0.0,19,680.4,4860.0,461.7,5600.0,1
20.0,23,1.5,0.184,0.435,29.0,78.0,217.0,0.0,0.0,20,580.0,4340.0,400.0,6293.0,1
23.8,48,1.6,0.202,0.619,26.0,84.0,265.0,0.0,0.0,17,618.8000000000001,6307.0,404.6,6890.0,6
29.1,73,1.9,0.201,0.629,27.0,84.0,265.0,1.0,7.0,17,785.7,7711.5,494.70000000000005,7155.0,2
32.6,77,2.1,0.223,0.579,28.0,84.0,265.0,1.0,6.0,15,912.8000000000001,8639.0,489.0,7420.0,3
17.9,60,1.3,0.123,0.594,28.0,82.0,240.0,0.0,0.0,14,501.19999999999993,4296.0,250.59999999999997,6720.0,2
18.3,65,1.3,0.159,0.526,29.0,82.0,225.0,1.0,1.0,15,530.7,4117.5,274.5,6525.0,0
10.7,30,0.8,0.12,0.443,26.0,79.0,215.0,0.0,0.0,18,278.2,2300.5,192.6,5590.0,1
35.3,78,2.3,0.191,0.564,23.0,77.0,230.0,0.0,0.0,20,811.9,8118.999999999999,706.0,5290.0,3
25.8,61,1.7,0.206,0.419,24.0,77.0,230.0,0.0,0.0,22,619.2,5934.0,567.6,5520.0,1
19.9,69,1.3,0.194,0.548,25.0,77.0,230.0,1.0,3.0,18,497.49999999999994,4577.0,358.2,5750.0,3
20.1,18,1.3,0.181,0.485,26.0,77.0,230.0,1.0,1.0,17,522.6,4623.0,341.70000000000005,5980.0,0
18.3,66,1.4,0.149,0.549,26.0,81.0,197.0,0.0,0.0,21,475.8,3605.1000000000004,384.3,5122.0,2
7.0,38,0.5,0.125,0.636,27.0,81.0,200.0,0.0,0.0,19,189.0,1400.0,133.0,5400.0,3
8.4,30,0.6,0.109,0.62,28.0,81.0,200.0,1.0,2.0,17,235.20000000000002,1680.0,142.8,5600.0,0
8.2,48,0.6,0.17,0.437,26.0,75.0,205.0,0.0,0.0,20,213.2,1680.9999999999998,164.0,5330.0,0
20.9,53,1.5,0.181,0.503,27.0,75.0,205.0,0.0,0.0,18,564.3,4284.5,376.2,5535.0,1
21.6,82,1.6,0.186,0.584,27.0,85.0,250.0,0.0,0.0,14,583.2,5400.0,302.40000000000003,6750.0,0
25.3,81,1.8,0.166,0.594,28.0,85.0,250.0,0.0,0.0,20,708.4,6325.0,506.0,7000.0,2
17.4,76,1.3,0.16,0.593,29.0,85.0,275.0,0.0,0.0,19,504.59999999999997,4785.0,330.59999999999997,7975.0,1
20.4,54,1.5,0.168,0.553,30.0,85.0,275.0,1.0,2.0,16,612.0,5610.0,326.4,8250.0,0
21.4,52,1.5,0.235,0.53,29.0,76.0,210.0,0.0,0.0,22,620.5999999999999,4494.0,470.79999999999995,6090.0,6
22.1,54,1.5,0.231,0.483,30.0,76.0,210.0,0.0,0.0,19,663.0,4641.0,419.90000000000003,6300.0,3
20.2,40,1.4,0.204,0.558,31.0,76.0,210.0,1.0,6.0,20,626.1999999999999,4242.0,404.0,6510.0,0
28.9,71,2.1,0.198,0.572,25.0,75.0,200.0,0.0,0.0,20,722.5,5780.0,578.0,5000.0,3
25.8,74,1.8,0.215,0.539,26.0,75.0,200.0,0.0,0.0,16,670.8000000000001,5160.0,412.8,5200.0,3
26.3,78,1.9,0.217,0.534,27.0,75.0,200.0,1.0,3.0,16,710.1,5260.0,420.8,5400.0,3
24.5,36,1.8,0.255,0.566,28.0,75.0,200.0,1.0,3.0,14,686.0,4900.0,343.0,5600.0,1
14.4,70,1.1,0.155,0.438,25.0,72.0,175.0,0.0,0.0,18,360.0,2520.0,259.2,4375.0,1
15.1,55,1.1,0.236,0.431,26.0,72.0,175.0,0.0,0.0,21,392.59999999999997,2642.5,317.09999999999997,4550.0,1
29.1,77,2.2,0.235,0.465,27.0,72.0,175.0,1.0,1.0,19,785.7,5092.5,552.9,4725.0,0
24.1,81,1.8,0.201,0.477,28.0,72.0,175.0,1.0,1.0,17,674.8000000000001,4217.5,409.70000000000005,4900.0,0
18.1,53,1.2,0.164,0.553,28.0,79.0,245.0,0.0,0.0,21,506.80000000000007,4434.5,380.1,6860.0,0
19.7,47,1.4,0.164,0.45,27.0,78.0,215.0,0.0,0.0,19,531.9,4235.5,374.3,5805.0,0
8.6,20,0.6,0.141,0.384,28.0,78.0,225.0,0.0,0.0,18,240.79999999999998,1935.0,154.79999999999998,6300.0,0
20.0,9,1.4,0.2,0.485,24.0,77.0,185.0,0.0,0.0,19,480.0,3700.0,380.0,4440.0,0
8.4,5,0.6,0.14,0.279,26.0,80.0,225.0,0.0,0.0,19,218.4,1890.0,159.6,5850.0,1
24.0,62,1.7,0.169,0.456,27.0,80.0,225.0,0.0,0.0,21,648.0,5400.0,504.0,6075.0,3
22.3,59,1.6,0.166,0.557,28.0,80.0,235.0,1.0,1.0,17,624.4,5240.5,379.1,6580.0,3
21.0,46,1.6,0.131,0.516,29.0,80.0,235.0,1.0,3.0,15,609.0,4935.0,315.0,6815.0,0
6.0,5,0.4,0.096,0.255,26.0,81.0,275.0,0.0,0.0,20,156.0,1650.0,120.0,7150.0,0
11.4,6,0.7,0.125,0.771,27.0,81.0,275.0,0.0,0.0,19,307.8,3135.0,216.6,7425.0,0
35.2,71,2.5,0.274,0.533,22.0,75.0,193.0,0.0,0.0,20,774.4000000000001,6793.6,704.0,4246.0,5
36.4,75,2.4,0.255,0.583,23.0,75.0,193.0,1.0,2.0,20,837.1999999999999,7025.2,728.0,4439.0,0
31.5,53,2.1,0.285,0.54,24.0,75.0,193.0,1.0,5.0,19,756.0,6079.5,598.5,4632.0,2
35.1,72,2.4,0.295,0.58,25.0,75.0,193.0,0.0,0.0,18,877.5,6774.3,631.8000000000001,4825.0,3
23.3,78,1.6,0.158,0.524,23.0,80.0,240.0,0.0,0.0,19,535.9,5592.0,442.7,5520.0,1
19.8,74,1.4,0.185,0.54,24.0,80.0,240.0,0.0,0.0,18,475.20000000000005,4752.0,356.40000000000003,5760.0,0
17.9,80,1.2,0.23,0.55,25.0,80.0,240.0,1.0,1.0,17,447.49999999999994,4296.0,304.29999999999995,6000.0,2
16.1,50,1.1,0.175,0.537,26.0,80.0,240.0,0.0,0.0,18,418.6,3864.0000000000005,289.8,6240.0,0
26.7,80,1.8,0.228,0.523,22.0,83.0,247.0,0.0,0.0,21,587.4,6594.9,560.6999999999999,5434.0,3
28.5,75,2.0,0.238,0.564,23.0,83.0,245.0,0.0,0.0,18,655.5,6982.5,513.0,5635.0,0
21.0,82,1.5,0.229,0.626,24.0,83.0,245.0,1.0,3.0,16,504.0,5145.0,336.0,5880.0,2
21.3,72,1.5,0.271,0.599,25.0,83.0,245.0,0.0,0.0,15,532.5,5218.5,319.5,6125.0,2
31.6,82,2.3,0.173,0.528,23.0,81.0,238.0,0.0,0.0,20,726.8000000000001,7520.8,632.0,5474.0,0
26.8,82,1.9,0.139,0.58,24.0,81.0,238.0,0.0,0.0,20,643.2,6378.400000000001,536.0,5712.0,0
27.7,82,2.0,0.114,0.611,25.0,81.0,238.0,0.0,0.0,19,692.5,6592.599999999999,526.3,5950.0,0
30.0,78,2.1,0.112,0.594,26.0,81.0,238.0,0.0,0.0,18,780.0,7140.0,540.0,6188.0,3
28.2,81,2.0,0.183,0.579,22.0,83.0,231.0,0.0,0.0,18,620.4,6514.2,507.59999999999997,5082.0,1
26.2,80,1.8,0.192,0.623,23.0,84.0,255.0,0.0,0.0,19,602.6,6681.0,497.8,5865.0,3
25.9,60,1.7,0.204,0.61,24.0,84.0,255.0,1.0,1.0,17,621.5999999999999,6604.5,440.29999999999995,6120.0,1
25.8,80,1.8,0.193,0.601,25.0,84.0,255.0,1.0,3.0,17,645.0,6579.0,438.6,6375.0,1
13.9,77,1.0,0.094,0.606,21.0,81.0,245.0,0.0,0.0,22,291.90000000000003,3405.5,305.8,5145.0,1
19.4,64,1.3,0.114,0.578,22.0,81.0,245.0,0.0,0.0,22,426.79999999999995,4753.0,426.79999999999995,5390.0,0
22.0,82,1.5,0.114,0.586,23.0,81.0,245.0,1.0,1.0,17,506.0,5390.0,374.0,5635.0,0
22.1,81,1.5,0.134,0.546,24.0,81.0,255.0,0.0,0.0,15,530.4000000000001,5635.5,331.5,6120.0,0
33.3,72,2.4,0.263,0.523,22.0,75.0,189.0,0.0,0.0,21,732.5999999999999,6293.7,699.3,4158.0,3
32.3,63,2.3,0.25,0.543,23.0,75.0,189.0,0.0,0.0,18,742.9,6104.7,581.4,4347.0,6
36.0,52,2.6,0.258,0.522,24.0,75.0,189.0,1.0,3.0,14,864.0,6804.0,504.0,4536.0,4
21.1,54,1.6,0.248,0.502,25.0,75.0,195.0,1.0,6.0,14,527.5,4114.5,295.40000000000003,4875.0,1
35.8,73,2.5,0.255,0.499,24.0,73.0,184.0,0.0,0.0,22,859.1999999999999,6587.2,787.5999999999999,4416.0,2
34.2,62,2.4,0.254,0.486,25.0,73.0,184.0,1.0,1.0,22,855.0000000000001,6292.8,752.4000000000001,4600.0,2
35.6,81,2.5,0.261,0.554,26.0,73.0,184.0,1.0,2.0,16,925.6,6550.400000000001,569.6,4784.0,2
34.7,79,2.4,0.286,0.569,27.0,73.0,184.0,1.0,2.0,16,936.9000000000001,6384.8,555.2,4968.0,1
10.6,49,0.8,0.237,0.578,25.0,74.0,195.0,0.0,0.0,17,265.0,2067.0,180.2,4875.0,0
10.2,50,0.8,0.182,0.479,26.0,74.0,195.0,0.0,0.0,20,265.2,1988.9999999999998,204.0,5070.0,0
2.9,6,0.2,0.225,0.625,27.0,74.0,195.0,0.0,0.0,17,78.3,565.5,49.3,5265.0,0
35.4,81,2.5,0.224,0.555,24.0,79.0,205.0,0.0,0.0,15,849.5999999999999,7257.0,531.0,4920.0,1
31.9,77,2.3,0.272,0.591,25.0,79.0,215.0,0.0,0.0,19,797.5,6858.5,606.1,5375.0,2
33.3,80,2.4,0.26,0.597,26.0,79.0,215.0,1.0,1.0,20,865.8,7159.499999999999,666.0,5590.0,1
34.0,78,2.5,0.258,0.592,27.0,79.0,215.0,1.0,2.0,17,918.0,7310.0,578.0,5805.0,0
28.1,78,2.0,0.232,0.547,22.0,78.0,211.0,0.0,0.0,21,618.2,5929.1,590.1,4642.0,1
33.3,27,2.3,0.206,0.524,23.0,78.0,211.0,0.0,0.0,19,765.9,7026.299999999999,632.6999999999999,4853.0,4
25.7,31,1.8,0.246,0.52,24.0,78.0,214.0,1.0,1.0,18,616.8,5499.8,462.59999999999997,5136.0,2
15.5,42,1.1,0.212,0.501,25.0,78.0,214.0,1.0,4.0,17,387.5,3317.0,263.5,5350.0,0
26.6,81,1.7,0.228,0.564,24.0,82.0,245.0,0.0,0.0,18,638.4000000000001,6517.0,478.8,5880.0,0
31.5,82,2.0,0.232,0.523,25.0,82.0,245.0,0.0,0.0,18,787.5,7717.5,567.0,6125.0,3
25.5,64,1.6,0.24,0.489,26.0,82.0,245.0,0.0,0.0,20,663.0,6247.5,510.0,6370.0,1
31.2,76,2.0,0.203,0.54,27.0,82.0,245.0,1.0,3.0,16,842.4,7644.0,499.2,6615.0,2
21.9,82,1.5,0.197,0.552,24.0,81.0,235.0,0.0,0.0,18,525.5999999999999,5146.5,394.2,5640.0,1
25.2,81,1.7,0.188,0.52,25.0,81.0,235.0,0.0,0.0,18,630.0,5922.0,453.59999999999997,5875.0,1
35.7,80,2.5,0.182,0.531,26.0,81.0,235.0,1.0,1.0,20,928.2,8389.5,714.0,6110.0,1
32.5,79,2.3,0.201,0.508,27.0,81.0,235.0,1.0,1.0,17,877.5,7637.5,552.5,6345.0,5
29.1,66,2.2,0.18,0.602,23.0,79.0,230.0,0.0,0.0,19,669.3000000000001,6693.0,552.9,5290.0,1
31.8,64,2.3,0.227,0.567,24.0,79.0,230.0,1.0,1.0,21,763.2,7314.0,667.8000000000001,5520.0,2
33.0,72,2.4,0.252,0.616,25.0,79.0,230.0,1.0,1.0,17,825.0,7590.0,561.0,5750.0,6
33.4,74,2.5,0.306,0.61,26.0,79.0,230.0,1.0,2.0,15,868.4,7682.0,501.0,5980.0,1
31.8,57,2.1,0.214,0.536,23.0,84.0,250.0,0.0,0.0,18,731.4,7950.0,572.4,5750.0,2
34.2,74,2.2,0.254,0.548,24.0,84.0,260.0,0.0,0.0,17,820.8000000000001,8892.0,581.4000000000001,6240.0,3
31.3,65,2.1,0.265,0.531,25.0,84.0,260.0,1.0,2.0,19,782.5,8138.0,594.7,6500.0,1
28.8,75,1.9,0.241,0.498,26.0,84.0,260.0,1.0,3.0,15,748.8000000000001,7488.0,432.0,6760.0,2
26.5,74,1.9,0.139,0.48,24.0,77.0,220.0,0.0,0.0,18,636.0,5830.0,477.0,5280.0,2
24.9,62,1.8,0.172,0.497,25.0,77.0,220.0,0.0,0.0,20,622.5,5478.0,498.0,5500.0,3
24.4,54,1.7,0.13,0.475,26.0,77.0,220.0,1.0,2.0,19,634.4,5368.0,463.59999999999997,5720.0,3
25.5,76,1.8,0.14,0.536,27.0,77.0,220.0,1.0,3.0,18,688.5,5610.0,459.0,5940.0,4
30.3,61,2.2,0.218,0.542,21.0,81.0,235.0,0.0,0.0,18,636.3000000000001,7120.5,545.4,4935.0,4
34.8,68,2.4,0.222,0.551,22.0,81.0,235.0,0.0,0.0,17,765.5999999999999,8177.999999999999,591.5999999999999,5170.0,1
33.1,76,2.4,0.192,0.56,23.0,81.0,235.0,1.0,4.0,20,761.3000000000001,7778.5,662.0,5405.0,0
